entity_id,entity_name,type,area,query,result,top_title,top_url,top_snippet,domain,tier,error
lang-gach-gom-mang-thit,Làng nghề gạch gốm Mang Thít,craft_village,vinh-long,Làng nghề gạch gốm Mang Thít Vĩnh Long làng nghề,MATCH,Làng gạch Mang Thít – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Làng_gạch_Mang_Thít,"Làng gạch Mang Thít là một làng nghề nổi tiếng nằm trên địa bàn các xã Nhơn Phú, Cái Nhum, Bình Phước thuộc tỉnh Vĩnh Long, Việt Nam.",vi.wikipedia.org,TIER1,
lang-hoa-kieng-cai-mon-cho-lach,Làng Hoa Kiểng Cái Mơn (hay Làng nghề cây giống và hoa kiểng Cái Mơn – Chợ Lách),craft_village,ben-tre,Làng Hoa Kiểng Cái Mơn hay Làng nghề cây giống Bến Tre làng nghề,MATCH,Làng hoa kiểng Cái Mơn - Chợ Lách đẹp từ ... - MIA,https://mia.vn/cam-nang-du-lich/lang-hoa-kieng-cai-mon-dep-tu-thanh-pham-cho-den-cai-nghe-11457,"Jan 20, 2025 · Bên cạnh Nông trại Người Giữ Rừng, Làng hoa kiểng Cái Mơn (hay còn gọi là Hợp tác xã Cây giống và Hoa kiểng Cái Mơn) được biết đến như điểm du lịch Bến Tre chiếm trọn cảm tình từ các bạn gần xa.",mia.vn,TIER3,
lang-hoa-kieng-long-duc-tra-vinh,Làng Hoa Kiểng Long Đức Trà Vinh,craft_village,tra-vinh,Làng Hoa Kiểng Long Đức Trà Vinh Trà Vinh làng nghề,MATCH,Làng nghề trồng hoa kiểng - Trà Vinh - TRA VINH LOGISTICS,https://travinhlogistics.com/lang-nghe-trong-hoa-kieng-long-duc-tra-vinh-di-san-van-hoa-va-kinh-te/,"Làng nghề trồng hoa Long Đức tại Trà Vinh không chỉ là một điểm sáng trong ngành nông nghiệp, mà còn là di sản văn hóa lâu đời.Làng nghề Long Đức nằm ở vùng ven thành phố Trà Vinh, nổi tiếng với nghề trồng hoa kiểng từ hàng thế kỷ trước.",travinhlogistics.com,OTHER,
lang-hoa-kieng-va-cay-giong-cho-lach,Làng hoa kiểng và cây giống Chợ Lách,craft_village,ben-tre,Làng hoa kiểng và cây giống Chợ Lách Bến Tre làng nghề,MATCH,"Những làng hoa nổi tiếng ở miền Tây mùa giáp Tết, Đồng Tháp, du...",https://d-annamtravel.com/vi/blog/nhung-lang-hoa-noi-tieng-o-mien-tay-mua-giap-tet-1124,"Làng hoa kiểng Chợ Lách - Cái Mơn, Bến Tre: Đây là một làng hoa được mệnh danh “Vương quốc hoa kiểng - cây ăn trái” của cả nước. Nơi đây nhộn nhịp cả ngày lẫn đêm và đặc biệt là thời gian gần Tết.",d-annamtravel.com,OTHER,
lang-hoa-mai-binh-hoa-phuoc,Làng hoa mai Bình Hòa Phước,craft_village,vinh-long,Làng hoa mai Bình Hòa Phước Vĩnh Long làng nghề,MATCH,Khám phá 7 làng hoa Tết nổi tiếng bạn nên ghé thăm dịp đầu... | ELLE,https://www.elle.vn/trai-nghiem/lang-hoa-tet-2026/,"Hiện nay, làng mai vàng Phước Định có khoảng 150 hộ dân gắn bó với nghề, cùng nhau chăm sóc và phát triển hơn 30.000 gốc mai.Địa chỉ: xã Bình Hòa Phước, huyện Long Hồ, tỉnh Vĩnh Long.",elle.vn,OTHER,
lang-keo-dua-mo-cay,Làng nghề kẹo dừa Mỏ Cày,craft_village,ben-tre,Làng nghề kẹo dừa Mỏ Cày Bến Tre làng nghề,MATCH,Làng Nghề Kẹo Dừa Bến Tre và Những Điều Thú Vị! | Viết bởi Trần...,https://tinhte.vn/thread/lang-nghe-keo-dua-ben-tre-va-nhung-dieu-thu-vi.3744492/,Làng nghề kẹo dừa không chỉ đơn thuần là nơi sản xuất kẹo dừa mà còn là nơi gìn giữ và phát huy giá trị văn hóa truyền thống của người dân địa phương.[ IMG] Nghề làm kẹo dừa Bến Tre là một làng nghề truyền thống lâu đời bắt nguồn ở huyện Mỏ Cày Nam.,tinhte.vn,OTHER,
lang-keo-dua-phuong-7-ben-tre,Làng Kẹo Dừa Phường 7 Bến Tre,craft_village,ben-tre,Làng Kẹo Dừa Phường 7 Bến Tre Bến Tre làng nghề,MATCH,Xứ Dừa Hữu Tình Trong Chuyến Du Lịch Bến Tre Ngày Nay,http://tourmientay.com.vn/kham-pha-xu-dua-huu-tinh-trong-chuyen-du-lich-ben-tre-9212.html,"Các làng nghề truyền thống của Bến Tre có lịch sử phát triển lâu đời, mang trong mình những nét đặc sắc của nền văn hóa cư dân bản địa. Chính vì vậy đã tạo nên những sản phẩm nổi tiếng mang thương hiệu riêng của vùng đất xứ dừa.",tourmientay.com.vn,OTHER,
lang-mai-vang-phuoc-dinh,Làng mai vàng Phước Định,craft_village,vinh-long,Làng mai vàng Phước Định Vĩnh Long làng nghề,MATCH,Làng Mai Phước Định Vĩnh Long - Điểm du xuân thú vị,https://thamhiemmekong.com/thong-tin-du-lich-mien-tay/lang-mai-phuoc-dinh-vinh-long-diem-du-xuan-ly-tuong.html,"Làng nghề mai vàng Phước Định ở ấp Phước Định 1 và Phước Định 2, thuộc xã Bình Hòa Phước, huyện Long Hồ, tỉnh Vĩnh Long.",thamhiemmekong.com,OTHER,
lang-mo-va-dinh-phan-thanh-gian,Lăng mộ và Đình Phan Thanh Giản,history,ben-tre,Lăng mộ và Đình Phan Thanh Giản Bến Tre di tích lịch sử,AMBIGUOUS,Kỳ bí lăng mộ cổ: Ngôi mộ đại thần Phan Thanh Giản,https://phunuduongthoi.vn/giai-tri/ky-bi-lang-mo-co-ngoi-mo-dai-than-phan-thanh-gian.html,"Bia mộ Phan Thanh Giản có nội dung: Quốc hiệu Đại Nam, mộ của Tiên công người họ Phan, được phong là Hiệp biện Đại học sĩ Toàn quyền đại thần; không rõ ngày tháng lập bia.",phunuduongthoi.vn,OTHER,
lang-nghe-banh-phong-son-doc,Làng nghề bánh phồng Sơn Đốc,craft_village,ben-tre,Làng nghề bánh phồng Sơn Đốc Bến Tre làng nghề,MATCH,"Một lịch sử đậm nét của Bánh phồng Sơn Đốc, một biểu tượng ẩm...",https://mytour.vn/vi/blog/bai-viet/banh-phong-son-doc-bieu-tuong-am-thuc-vung-chac-cua-ben-tre.html,"Làng nghề bánh phồng Sơn Đốc đã có lịch sử hơn 100 năm, nổi tiếng khắp khu vực Đồng bằng sông Cửu Long và cả nước.Bánh phồng Sơn Đốc đã trở nên quen thuộc với người dân Bến Tre ngày nay.",mytour.vn,TIER3,
lang-nghe-banh-tet-tra-cuon,Làng nghề bánh tét Trà Cuôn,craft_village,tra-vinh,Làng nghề bánh tét Trà Cuôn Trà Vinh làng nghề,MATCH,"Địa điểm du lịch làng nghề bánh tét Trà Cuôn: đi đâu, xem gì ...",https://paracelresort.com/dia-diem-du-lich-lang-nghe-banh-tet-tra-cuon-di-dau-xem-gi-mua-gi-va-trai-nghiem-the-nao-cho-dang/,"Nhắc đến du lịch làng nghề ở Trà Vinh, bánh tét Trà Cuôn là một điểm dừng rất “ra chất” miền Tây: không hào nhoáng, không ồn ào, nhưng có đủ mùi lá, mùi nếp, mùi nước cốt dừa và nhịp sống làng nghề gắn chặt với chợ quê, ruộng đồng và tuyến Quốc lộ ...",paracelresort.com,OTHER,
lang-nghe-banh-trang-my-long,Làng nghề bánh tráng Mỹ Lồng - điểm tham quan,attraction,ben-tre,Làng nghề bánh tráng Mỹ Lồng điểm tham quan Bến Tre điểm tham quan,MATCH,"Địa điểm du lịch làng nghề bánh tráng Mỹ Lồng: đi đâu, xem gì ...",https://paracelresort.com/dia-diem-du-lich-lang-nghe-banh-trang-my-long-di-dau-xem-gi-an-gi-va-trai-nghiem-the-nao/,"Điểm hấp dẫn nằm ở trải nghiệm: xem quy trình làm bánh, trò chuyện với người thợ, mua đặc sản tại chỗ và kết hợp với các điểm du lịch lân cận của Giồng Trôm, thành phố Bến Tre hoặc tuyến tham quan xứ dừa.",paracelresort.com,OTHER,
lang-nghe-banh-trang-tam-binh,Làng nghề bánh tráng Tam Bình,craft_village,vinh-long,Làng nghề bánh tráng Tam Bình Vĩnh Long làng nghề,ERROR,,,,,,TimeoutException: Request timed out: ConnectTimeout('timed out')
lang-nghe-bo-choi-my-an,Làng nghề bó chổi Mỹ An,craft_village,ben-tre,Làng nghề bó chổi Mỹ An Bến Tre làng nghề,AMBIGUOUS,Khám Phá Làng Nghề Chổi Bó Mỹ An – Di Sản Văn Hoá Cho Du...,https://buulong.com.vn/lang-nghe-bo-choi-my-an.html,"Tiếp theo, khách có thể thử bó cọng dừa và treo lên khung dưới sự giám sát, cảm nhận sự tinh tế của nghề thủ công. Cuối cùng, tại khu vực bán hàng, du khách có thể lựa chọn các mẫu chổi với độ dài, màu sắc và họa tiết đa dạng, phù hợp làm quà tặng hoặc sử dụng hàng ngày.",buulong.com.vn,OTHER,
lang-nghe-bun-suong,Làng nghề bún suông,craft_village,tra-vinh,Làng nghề bún suông Trà Vinh làng nghề,MATCH,Ẩm thực - Đặc sản Trà Vinh | Báo ảnh Dân tộc và Miền núi,https://dantocmiennui.baotintuc.vn/am-thuc-dac-san-tra-vinh-post236789.html,Bún Suông - Trà Vinh còn được gọi là bún đuông.Thái Bình có hơn 140 làng nghề được UBND tỉnh công nhận.,dantocmiennui.baotintuc.vn,OTHER,
lang-nghe-cay-giong-cho-lach,Làng nghề cây giống Chợ Lách,craft_village,ben-tre,Làng nghề cây giống Chợ Lách Bến Tre làng nghề,AMBIGUOUS,Khám Phá Làng Nghề Cây Giống Chợ Lách | TikTok,https://www.tiktok.com/@kieuhoangthu01279/video/7487465625019829559,"194 lượt thích, 36 bình luận. “Làng nghề cây giống Chợ Lách - Bến Te Mời bạn ghé thăm”.",tiktok.com,OTHER,
lang-nghe-cham-non-la-long-ho,Làng nghề chằm nón lá Long Hồ,craft_village,vinh-long,Làng nghề chằm nón lá Long Hồ Vĩnh Long làng nghề,MATCH,Làng nghề chằm nón lá Long Hồ - giữ hồn văn hóa làng quê,https://scov.gov.vn/ban-sac-van-hoa/gioi-thieu-ban-sac-van-hoa/lang-nghe-cham-non-la-long-ho-giu-hon-van-hoa-lang-que.html,"Làng nghề chằm nón lá Long Hồ thuộc Thị trấn.Long Hồ, huyện.Long Hồ, tỉnh Vĩnh Long. Trải qua bao thăng trầm, nhưng những người dân nơi đây vẫn giữ gìn và bảo tồn nghề truyền thống, giữ hồn văn hóa làng quê.",scov.gov.vn,OTHER,
lang-nghe-che-bien-hai-san-kho-thanh-phong,Làng nghề chế biến hải sản khô Thạnh Phong,craft_village,ben-tre,Làng nghề chế biến hải sản khô Thạnh Phong Bến Tre làng nghề,MATCH,"Bến tre: làng nghề cá khô bình thắng - bến tre, an nam...",https://d-annamtravel.com/en/blog/lang-nghe-ca-kho-binh-thang-ben-tre-1373,"Hiện tại, người dân không chỉ mở rộng sản xuất mà hướng đến sản phẩm sạch nhằm phục vụ thị hiếu của người tiêu dùng. Những con cá tươi ngon, qua bàn tay khéo léo của bà con làng nghề đã biến thành món cá khô thơm ngon và là đặc sản của huyện Bình Đại.",d-annamtravel.com,OTHER,
lang-nghe-che-tac-mat-na-khmer-nguyet-hoa,Làng nghề chế tác mặt nạ Khmer Nguyệt Hóa,craft_village,tra-vinh,Làng nghề chế tác mặt nạ Khmer Nguyệt Hóa Trà Vinh làng nghề,MATCH,Trà Vinh: Ông Kim Bành - Phát triển dịch vụ phục vụ lễ hội của đồng...,https://tintucmientay.baoangiang.com.vn/tra-vinh-ong-kim-banh-phat-trien-dich-vu-phuc-vu-le-hoi-cua-dong-bao-khmer-a394471.html,Do có sở thích nghề chế tác mặt nạ từ nhỏ nên ông Kim Bành cũng là người luôn tìm tòi để có thêm hiểu biết về điệu múa Chằng và Khỉ.,tintucmientay.baoangiang.com.vn,OTHER,
lang-nghe-chi-xo-dua-khanh-thanh-tan,Làng nghề chỉ xơ dừa Khánh Thạnh Tân,craft_village,ben-tre,Làng nghề chỉ xơ dừa Khánh Thạnh Tân Bến Tre làng nghề,MATCH,Top 4 làng nghề truyền thống Bến Tre đáng được tôn vinh,https://mytour.vn/vi/blog/bai-viet/top-4-lang-nghe-truyen-thong-ben-tre-dang-duoc-ton-vinh.html,Làng nghề chỉ xơ dừa An Thạnh và Khánh Thạnh Tân ngày càng phát triển và mở rộng quy mô sản xuất. 1.4 Làng thương nghiệp dệt chiếu ở Nhơn Thạnh – An Hiệp – Thành Thới B.,mytour.vn,TIER3,
lang-nghe-com-dep-ba-so,Làng nghề cốm dẹp Ba So,craft_village,tra-vinh,Làng nghề cốm dẹp Ba So Trà Vinh làng nghề,MATCH,Đặc sản Cốm Dẹp của người Khơ me Trà Vinh - Noron,https://www.noron.vn/post/dac-san-com-dep-cua-nguoi-kho-me-tra-vinh-6mbdua8vn40x,"Trong đó, cốm dẹp là một trong những sản vật không thể thiếu trong lễ cúng tạ ơn thần mặt trăng nhân dịp lễ hội. ấp Ba So, xã Nhị Trường, huyện Cầu Ngang (Trà Vinh), đây là một ấp có hơn 80% là đồng bào dân tộc Khơ me sinh sống.",noron.vn,OTHER,
lang-nghe-dan-chapay-phu-can,Làng nghề đàn ChaPây Phú Cần,craft_village,tra-vinh,Làng nghề đàn ChaPây Phú Cần Trà Vinh làng nghề,AMBIGUOUS,Khám Phá Làng Mây Tre Đan Phú Vinh: Nơi Tinh Hoa Thủ Công Gặp ...,https://hanoidep.vn/lang-may-tre-dan-phu-vinh-xa-phu-nghia-huyen-chuong-my-ha-noi/,"Aug 29, 2025 · Nằm cách trung tâm thành phố Hà Nội khoảng 27 km về phía Tây Nam, Làng mây tre đan Phú Vinh, thuộc Xã Phú Nghĩa, Huyện Chương Mỹ, Hà Nội, không chỉ là một làng nghề truyền thống mà còn là một bảo tàng sống động về văn hóa và nghệ thuật thủ công Việt Nam.",hanoidep.vn,OTHER,
lang-nghe-dan-chieu-va-lam-banh-xe-may-tre,Làng nghề đan chiếu và làm bánh xe mây tre,craft_village,vinh-long,Làng nghề đan chiếu và làm bánh xe mây tre Vĩnh Long làng nghề,MATCH,Mô hình du lịch cộng đồng tại các làng nghề truyền thống ở ...,https://nongthon.vietnamtourism.gov.vn/mo-hinh-du-lich-cong-dong-tai-cac-lang-nghe-truyen-thong-o-vinh-long/,Du lịch cộng đồng gắn với làng nghề truyền thống ở Vĩnh Long không chỉ mang đến trải nghiệm độc đáo cho du khách mà còn là giải pháp phát triển kinh tế nông thôn bền vững.,nongthon.vietnamtourism.gov.vn,TIER1,
lang-nghe-dan-dat-ba-tri,Làng nghề đan đát Ba Tri,craft_village,ben-tre,Làng nghề đan đát Ba Tri Bến Tre làng nghề,MATCH,Bến Tre: Giữ nghề đan lát truyền thống hàng 100 năm tuổi ở Ba Tri,https://langngheviet.com.vn/ben-tre-giu-nghe-dan-lat-truyen-thong-hang-100-nam-tuoi-o-ba-tri-32522.html,"Apr 10, 2025 · Làng nghề mây tre đan ở xã Phú Lễ, huyện Ba Tri, hiện có các sản phẩm đan đát với hơn mười loại, mẫu mã, kích cỡ đa dạng như bội, bung, rổ, rế, sọt, lờ, lọp, nơm cá,… nguyên liệu chủ yếu là tre, trúc, tầm vông.",langngheviet.com.vn,OTHER,
lang-nghe-dan-dat-dai-an,Làng nghề đan đát Đại An,craft_village,tra-vinh,Làng nghề đan đát Đại An Trà Vinh làng nghề,MATCH,Dân Sinh - Trà Vinh: Phát triển làng nghề để tạo việc làm | Báo Dân trí,https://dansinh.dantri.com.vn/dien-dan-dan-sinh/tra-vinh-phat-trien-lang-nghe-de-tao-viec-lam-20150917171725000.htm,"Làng nghề đan đát thủ công mỹ nghệ xã Lương Hòa, huyện Châu Thành được công nhận theo Quyết định số 1490/QĐ – UBND ngày 7/8/2009 của UBND tỉnh Trà Vinh...",dansinh.dantri.com.vn,OTHER,
lang-nghe-dan-dat-phuoc-tuy,Làng nghề đan đát Phước Tuy,craft_village,ben-tre,Làng nghề đan đát Phước Tuy Bến Tre làng nghề,MATCH,Địa điểm du lịch Làng nghề đan lát Phước Tuy: Điểm đến làng ...,https://paracelresort.com/dia-diem-du-lich-lang-nghe-dan-lat-phuoc-tuy-diem-den-lang-nghe-o-ba-tri-danh-cho-nguoi-thich-trai-nghiem-van-hoa-ban-dia/,"Làng nghề đan lát Phước Tuy là một điểm đến rất đặc trưng của Ba Tri, Bến Tre, nơi nghề thủ công truyền thống vẫn còn hiện diện trong nhịp sống thường ngày. Với những ai thích du lịch làng nghề, đây không phải kiểu điểm tham quan “đến chụp vài tấm ảnh rồi đi”, ...",paracelresort.com,OTHER,
lang-nghe-dan-gio-cong-dua-hung-phong,Làng nghề đan giỏ cọng dừa Hưng Phong,craft_village,ben-tre,Làng nghề đan giỏ cọng dừa Hưng Phong Bến Tre làng nghề,MATCH,Làng nghề đan giỏ cọng dừa Hưng Phong - Giồng Trôm (Bến Tre)...,https://langngheviet.com.vn/lang-nghe-dan-gio-cong-dua-hung-phong-giong-trom-ben-tre-bao-ton-gia-tri-nghe-truyen-thong-19372.html,"Ban đầu, làng nghề tập trung nhiều nhất ở khu vực ấp 3, rồi lan rộng trong toàn xã. Ngoài ra, xã còn phát triển thêm nghề mới là làm hàng thủ công mỹ nghệ từ trái, gáo, thân dừa.",langngheviet.com.vn,OTHER,
lang-nghe-dan-lat-an-duc,Làng nghề đan lát An Đức,craft_village,ben-tre,Làng nghề đan lát An Đức Bến Tre làng nghề,MATCH,Bến Tre: Giữ nghề đan lát truyền thống hàng 100 năm tuổi ở Ba Tri,https://langngheviet.com.vn/ben-tre-giu-nghe-dan-lat-truyen-thong-hang-100-nam-tuoi-o-ba-tri-32522.html,"Apr 10, 2025 · Những chiếc áo sờn vai, những đôi tay chai sần, những tiếng gõ đều đều…, đó là những hình ảnh và âm thanh quen thuộc của làng nghề đan lát ở các xã Phú Lễ, Phước Ngãi, huyện Ba Tri, tỉnh Bến Tre.",langngheviet.com.vn,OTHER,
lang-nghe-dan-lat-may-tre-phu-le,Làng nghề đan lát mây tre Phú Lễ,craft_village,ben-tre,Làng nghề đan lát mây tre Phú Lễ Bến Tre làng nghề,MATCH,Trăm năm nghề đan lát Phú Lễ | Voice of America,https://www.voatiengviet.com/a/4007556.html,"Làng nghề đan lát các sản phẩm mây, tre, trúc xã Phú Lễ, huyện Ba Tri, tỉnh Bến Tre là làng nghề truyền thống lâu đời.",voatiengviet.com,OTHER,
lang-nghe-dan-luc-binh-ngai-tu-binh-ninh,Làng nghề đan lục bình Ngãi Tứ – Bình Ninh,craft_village,vinh-long,Làng nghề đan lục bình Ngãi Tứ Bình Ninh Vĩnh Long làng nghề,AMBIGUOUS,Làng nghề đan Lục Bình,https://qualuuniemvn.com/vi/news/du-lich-bon-phuong/lang-nghe-dan-luc-binh-154.html,"Nghề đan lục bình bắt đầu ở Ngãi tứ cách nay khoảng vài ba năm, đến nay đã phát triển trong 162 hộ gia đình. Số hộ này chủ yếu tập trung ở hai ấp Bình ninh và Bình quý.",qualuuniemvn.com,OTHER,
lang-nghe-det-chieu-an-hiep,Làng nghề dệt chiếu An Hiệp,craft_village,ben-tre,Làng nghề dệt chiếu An Hiệp Bến Tre làng nghề,MATCH,Trải nghiệm làm nghề dệt chiếu An Hiệp - Bazantravel,https://bazantravel.com/trai-nghiem-lam-nghe-det-chieu-an-hiep/,"An Hiệp là một xóm đạo nhỏ thuộc ấp Thuận Điền, xã An Hiệp, huyện Châu Thành, tỉnh Bến Tre. Miền quê yên bình này từ rất lâu đã được biết đến là nơi dệt chiếu nổi tiếng.",bazantravel.com,OTHER,
lang-nghe-det-chieu-ca-hom,Làng nghề dệt chiếu Cà Hom,craft_village,tra-vinh,Làng nghề dệt chiếu Cà Hom Trà Vinh làng nghề,MATCH,Làng chiếu Cà Hom- Bến Bạ,https://vietnam.vnanet.vn/vietnamese/tin-tuc/lang-chieu-ca-hom-ben-ba-194807.html,"Đến nay 450 hộ của làng Cà Hom- Bến Bạ thuộc xã Hàm Tân, huyện Trà Cú, tỉnh Trà Vinh đang ngày càng tăng thu nhập từ nghề dệt chiếu.",vietnam.vnanet.vn,OTHER,
lang-nghe-det-chieu-ca-hom-ben-ba,Làng nghề dệt chiếu Cà Hom - Bến Bạ,craft_village,tra-vinh,Làng nghề dệt chiếu Cà Hom Bến Bạ Trà Vinh làng nghề,AMBIGUOUS,Làng chiếu Cà Hom- Bến Bạ,https://vietnam.vnanet.vn/vietnamese/tin-tuc/lang-chieu-ca-hom-ben-ba-194807.html,"Nhờ lưu truyền nghề qua ba, bốn thế hệ, sản phẩm chiếu Cà Hom - Bến Bạ tạo được uy tín trên thương trường các tỉnh Nam Bộ với các chủng loại chiếu trắng, chiếu màu, chiếu in hoa, in chữ…",vietnam.vnanet.vn,OTHER,
