entity_id,type,area,claim_type,claim_text,verifiable,verified,source
le-ha-dien-dinh-tan-hoa,event,vinh-long,named_fact,Đây là nghi lễ nông nghiệp cổ truyền của cộng đồng địa phương mang đậm bản sắc văn hóa Nam Bộ.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/phong-su-ky-su/202404/thang-3-am-lich-cung-tim-hieu-le-ky-yen-o-dinh-lang-3182652/
le-ha-dien-dinh-tan-hoa,event,vinh-long,year+season/date+phone,"{""address"": ""Ấp Tân Hưng, xã Tân Hòa, TP Vĩnh Long, tỉnh Vĩnh Long"", ""date_start"": ""2026-06-01"", ""date_end"": ""2026-06-02"", ""category"": ""le-hoi"", ""lunar_date"": ""16 tháng 4 âm lịch"", ""schema_type"": ""Event"", ""coords_approximate"": true, ""sub_category"": ""festival""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/phong-su-ky-su/202404/thang-3-am-lich-cung-tim-hieu-le-ky-yen-o-dinh-lang-3182652/
le-thuong-dien-dinh-tan-ngai,event,vinh-long,season/date,"Lễ Thượng điền Đình Tân Ngãi Lễ hội truyền thống tổ chức hàng năm tại Đình Tân Ngãi vào ngày 16-17 tháng 10 âm lịch, tạ ơn sau vụ mùa thu hoạch.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tiktok.com/@dangmaiphuc/video/7445517164800494849
le-thuong-dien-dinh-tan-ngai,event,vinh-long,season/date,"Lễ hội truyền thống tổ chức hàng năm tại Đình Tân Ngãi vào ngày 16-17 tháng 10 âm lịch, tạ ơn sau vụ mùa thu hoạch.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tiktok.com/@dangmaiphuc/video/7445517164800494849
le-thuong-dien-dinh-tan-ngai,event,vinh-long,named_fact,"Là một trong hai lễ cúng lớn của đình, thu hút đông đảo người dân địa phương tham dự, gìn giữ phong tục tập quán làng xã Nam Bộ.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tiktok.com/@dangmaiphuc/video/7445517164800494849
le-thuong-dien-dinh-tan-ngai,event,vinh-long,year+season/date+phone,"{""address"": ""Đình Tân Ngãi, xã Tân Ngãi, Thành phố Vĩnh Long, tỉnh Vĩnh Long"", ""ward"": ""Tân Ngãi"", ""date_start"": ""2026-11-15"", ""date_end"": ""2026-11-16"", ""category"": ""le-hoi"", ""lunar_date"": ""16–17 tháng 10 âm lịch"", ""coords_approximate"": true, ""schema_type"":...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tiktok.com/@dangmaiphuc/video/7445517164800494849
le-gio-phan-thanh-gian-tai-van-thanh-mieu,event,vinh-long,season/date,"Lễ giỗ Phan Thanh Giản tại Văn Thánh Miếu Lễ giỗ hàng năm tưởng nhớ danh thần Phan Thanh Giản - người chủ xướng xây dựng Văn Thánh Miếu Vĩnh Long, tổ chức vào mùng 4-5 tháng 7 âm lịch tại Văn Thánh Miếu, Phường 4, TP Vĩnh Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourism.vn/ve-vinh-long-tham-quan-kham-pha-van-thanh-mieu.html
le-gio-phan-thanh-gian-tai-van-thanh-mieu,event,vinh-long,season/date,"Lễ giỗ hàng năm tưởng nhớ danh thần Phan Thanh Giản - người chủ xướng xây dựng Văn Thánh Miếu Vĩnh Long, tổ chức vào mùng 4-5 tháng 7 âm lịch tại Văn Thánh Miếu, Phường 4, TP Vĩnh Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourism.vn/ve-vinh-long-tham-quan-kham-pha-van-thanh-mieu.html
le-gio-phan-thanh-gian-tai-van-thanh-mieu,event,vinh-long,season/date,Ngoài ra còn có lễ tế Khổng Tử vào ngày Xuân Đinh (tháng 2) và Thu Đinh (tháng 8) âm lịch hàng năm.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourism.vn/ve-vinh-long-tham-quan-kham-pha-van-thanh-mieu.html
le-gio-phan-thanh-gian-tai-van-thanh-mieu,event,vinh-long,year+season/date+phone+named_fact,"{""address"": ""Đường Trần Phú, Phường 4, TP Vĩnh Long, tỉnh Vĩnh Long"", ""date_start"": ""2026-08-04"", ""date_end"": ""2026-08-04"", ""category"": ""le-hoi"", ""lunar_date"": ""15 tháng 6 âm lịch"", ""coords_approximate"": true, ""schema_type"": ""Event"", ""sub_category"": ""lunar-...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourism.vn/ve-vinh-long-tham-quan-kham-pha-van-thanh-mieu.html
le-cung-bien-dong-cao,event,tra-vinh,named_fact,"Lễ Cúng biển Động Cao Lễ hội cúng biển truyền thống của ngư dân xã Đông Hải, thị xã Duyên Hải, gắn với tín ngưỡng thờ thần biển và cầu mong mưa thuận gió hòa, tôm cá đầy khoang.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://tongiaovadantoc.com/c1051/20110930200726298/cung-bien-my-long-net-dep-tam-linh-cua-ngu-dan-tra-vinh.htm
le-cung-bien-dong-cao,event,tra-vinh,named_fact,"Lễ hội cúng biển truyền thống của ngư dân xã Đông Hải, thị xã Duyên Hải, gắn với tín ngưỡng thờ thần biển và cầu mong mưa thuận gió hòa, tôm cá đầy khoang.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://tongiaovadantoc.com/c1051/20110930200726298/cung-bien-my-long-net-dep-tam-linh-cua-ngu-dan-tra-vinh.htm
le-cung-bien-dong-cao,event,tra-vinh,year+season/date+phone+named_fact,"{""address"": ""Xã Đông Hải, thị xã Duyên Hải, Trà Vinh"", ""ward"": ""TT Duyên Hải"", ""date_start"": ""2026-06-25"", ""date_end"": ""2026-06-27"", ""category"": ""le-hoi"", ""lunar_date"": ""11–12 tháng 5 âm lịch"", ""schema_type"": ""Event"", ""coords_approximate"": true, ""sub_catego...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://tongiaovadantoc.com/c1051/20110930200726298/cung-bien-my-long-net-dep-tam-linh-cua-ngu-dan-tra-vinh.htm
le-hoi-nghinh-ong-binh-thang,event,ben-tre,season/date+named_fact,Lễ hội Nghinh Ông Bình Thắng Lễ hội Nghinh Ông lớn nhất Bình Đại tổ chức hàng năm vào ngày 16 tháng 6 âm lịch tại Lăng Ông xã Bình Thắng.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://www.baoduyentourist.com/vi/tin-tuc/du-lich-ben-tre/le-hoi-nghinh-ong-ben-tre-7.html
le-hoi-nghinh-ong-binh-thang,event,ben-tre,season/date+named_fact,Lễ hội Nghinh Ông lớn nhất Bình Đại tổ chức hàng năm vào ngày 16 tháng 6 âm lịch tại Lăng Ông xã Bình Thắng.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://www.baoduyentourist.com/vi/tin-tuc/du-lich-ben-tre/le-hoi-nghinh-ong-ben-tre-7.html
le-hoi-nghinh-ong-binh-thang,event,ben-tre,year+season/date+phone+named_fact,"{""address"": ""Lăng Ông, xã Bình Thắng, Bến Tre"", ""date_start"": ""2026-07-29"", ""date_end"": ""2026-07-30"", ""category"": ""le-hoi"", ""lunar_date"": ""16 tháng 6 âm lịch"", ""coords_approximate"": true, ""schema_type"": ""Event"", ""sub_category"": ""festival""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://www.baoduyentourist.com/vi/tin-tuc/du-lich-ben-tre/le-hoi-nghinh-ong-ben-tre-7.html
le-hoi-ky-yen-ha-dien-dinh-tan-giai,event,vinh-long,season/date,"Lễ hội Kỳ Yên - Hạ Điền Đình Tân Giai Lễ hội truyền thống tổ chức hàng năm tại Đình Tân Giai, Phường 3, vào ngày 16-17 tháng 3 âm lịch (khoảng tháng 4 dương lịch).",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/van-hoa-giai-tri/202104/dinh-tan-giai-to-chuc-le-ky-yen-ha-dien-2021-3054396/
le-hoi-ky-yen-ha-dien-dinh-tan-giai,event,vinh-long,season/date,"Lễ hội truyền thống tổ chức hàng năm tại Đình Tân Giai, Phường 3, vào ngày 16-17 tháng 3 âm lịch (khoảng tháng 4 dương lịch).",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/van-hoa-giai-tri/202104/dinh-tan-giai-to-chuc-le-ky-yen-ha-dien-2021-3054396/
le-hoi-ky-yen-ha-dien-dinh-tan-giai,event,vinh-long,named_fact,"Thu hút đông đảo người dân địa phương và thập phương đến dâng hương bái tế cầu bình an, mùa màng tốt tươi.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/van-hoa-giai-tri/202104/dinh-tan-giai-to-chuc-le-ky-yen-ha-dien-2021-3054396/
le-hoi-ky-yen-ha-dien-dinh-tan-giai,event,vinh-long,year+season/date+phone,"{""address"": ""Đình Tân Giai, Phường 3, TP Vĩnh Long, tỉnh Vĩnh Long"", ""date_start"": ""2026-05-02"", ""date_end"": ""2026-05-03"", ""category"": ""le-hoi"", ""lunar_date"": ""16–17 tháng 3 âm lịch"", ""schema_type"": ""Event"", ""sub_category"": ""festival""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/van-hoa-giai-tri/202104/dinh-tan-giai-to-chuc-le-ky-yen-ha-dien-2021-3054396/
le-hoi-ky-yen-dinh-phu-le,event,ben-tre,season/date,"Lễ hội Kỳ Yên đình Phú Lễ Lễ hội truyền thống tổ chức hàng năm vào ngày 18-19 tháng 3 âm lịch tại đình Phú Lễ, cầu cho mưa thuận gió hòa, ngư nghiệp thuận lợi.",Y,UNVERIFIED,
le-hoi-ky-yen-dinh-phu-le,event,ben-tre,season/date,"Lễ hội truyền thống tổ chức hàng năm vào ngày 18-19 tháng 3 âm lịch tại đình Phú Lễ, cầu cho mưa thuận gió hòa, ngư nghiệp thuận lợi.",Y,UNVERIFIED,
le-hoi-ky-yen-dinh-phu-le,event,ben-tre,year+season/date+phone,"{""address"": ""Ấp Phú Khương, xã Phú Lễ"", ""date_start"": ""2026-05-04"", ""date_end"": ""2026-05-05"", ""category"": ""le-hoi"", ""lunar_date"": ""18–19 tháng 3 âm lịch"", ""priority"": ""B+"", ""target_segments"": ""Văn hóa",Y,UNVERIFIED,
le-hoi-nghinh-ong-lang-con-tau,event,tra-vinh,season/date+named_fact,"Lễ hội Nghinh Ông Lăng Cồn Tàu Lễ hội truyền thống của ngư dân ven biển tại Lăng Ông Cồn Tàu, tổ chức hàng năm vào ngày 15 tháng 2 và 15 tháng 7 âm lịch.",Y,UNVERIFIED,
le-hoi-nghinh-ong-lang-con-tau,event,tra-vinh,season/date+named_fact,"Lễ hội truyền thống của ngư dân ven biển tại Lăng Ông Cồn Tàu, tổ chức hàng năm vào ngày 15 tháng 2 và 15 tháng 7 âm lịch.",Y,UNVERIFIED,
le-hoi-nghinh-ong-lang-con-tau,event,tra-vinh,named_fact,"Nghi thức cúng tế Ông Nam Hải (cá Ông) cầu mưa thuận gió hòa, mùa đánh bắt bội thu.",Y,UNVERIFIED,
le-hoi-nghinh-ong-lang-con-tau,event,tra-vinh,named_fact,Thu hút đông đảo ngư dân và du khách trong vùng tham dự.,Y,UNVERIFIED,
le-hoi-nghinh-ong-lang-con-tau,event,tra-vinh,year+season/date+phone+named_fact,"{""address"": ""Ấp Cồn Tàu, xã Trường Long Hòa, thị xã Duyên Hải"", ""ward"": ""Đông Hải"", ""date_start"": ""2026-04-26"", ""date_end"": ""2026-04-27"", ""category"": ""le-hoi"", ""lunar_date"": ""10–11 tháng 3 âm lịch"", ""coords_approximate"": true, ""schema_type"": ""Event"", ""sub_c...",Y,UNVERIFIED,
khu-bao-ton-thien-nhien-dat-ngap-nuoc-vam-ho,nature,ben-tre,named_fact,"Khu bảo tồn thiên nhiên đất ngập nước Vàm Hồ Vàm Hồ là điểm sinh thái nổi tiếng của Bến Tre với rừng ngập mặn, sân chim tự nhiên và hệ sinh thái cửa sông ven biển đặc trưng.",Y,UNVERIFIED,
khu-bao-ton-thien-nhien-dat-ngap-nuoc-vam-ho,nature,ben-tre,named_fact,"Vàm Hồ là điểm sinh thái nổi tiếng của Bến Tre với rừng ngập mặn, sân chim tự nhiên và hệ sinh thái cửa sông ven biển đặc trưng.",Y,UNVERIFIED,
nha-tho-la-ma-ba-giong,attraction,ben-tre,named_fact,"Nhà thờ La Mã Ba Giồng Nhà thờ La Mã Ba Giồng là điểm hành hương Công giáo nổi tiếng, được nhiều du khách biết đến bởi kiến trúc và giá trị tôn giáo.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vi.wikipedia.org/wiki/Đức_Mẹ_La_Mã_Bến_Tre
nha-tho-la-ma-ba-giong,attraction,ben-tre,named_fact,"Nhà thờ La Mã Ba Giồng là điểm hành hương Công giáo nổi tiếng, được nhiều du khách biết đến bởi kiến trúc và giá trị tôn giáo.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vi.wikipedia.org/wiki/Đức_Mẹ_La_Mã_Bến_Tre
bien-an-thuy,nature,ben-tre,named_fact,"Biển An Thủy Biển An Thủy là vùng biển có thật và khá nổi tiếng ở Ba Tri, gắn với nghề biển địa phương và cảnh quan bãi bồi cửa sông Hàm Luông.",Y,UNVERIFIED,
bien-an-thuy,nature,ben-tre,named_fact,"Biển An Thủy là vùng biển có thật và khá nổi tiếng ở Ba Tri, gắn với nghề biển địa phương và cảnh quan bãi bồi cửa sông Hàm Luông.",Y,UNVERIFIED,
tau-hu-ky-my-hoa,product,vinh-long,named_fact,"Sản phẩm nông nghiệp đặc trưng vùng ĐBSCL, có thể mua tại vườn hoặc chợ địa phương.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/vi/detailnews/?t=chuyen-lang-nghe-tau-hu-ky-my-hoa-&id=news_11195
tau-hu-ky-my-hoa,product,vinh-long,named_fact+ocop,"{""ocop"": ""OCOP"", ""nghe"": ""làng nghề"", ""ocop_certified"": true, ""schema_type"": ""Product"", ""address"": ""Phường Cái Vồn, Vĩnh Long"", ""sub_category"": ""specialty""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/vi/detailnews/?t=chuyen-lang-nghe-tau-hu-ky-my-hoa-&id=news_11195
mat-hoa-dua,product,ben-tre,named_fact+ocop,"Mật hoa dừa Mật cô từ nhụy hoa dừa, chỉ số đường huyết thấp — sản phẩm OCOP tiềm năng xuất khẩu.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://shopee.vn/MẬT-ONG-HOA-DỪA-100-NATURAL-HONEY-BA-TIEP-CHAI-NHỰA-250ML-ĐẶC-SẢN-BẾN-TRE-OCOP-3-SAO-i.230798732.56853468551
mat-hoa-dua,product,ben-tre,named_fact+ocop,"Mật cô từ nhụy hoa dừa, chỉ số đường huyết thấp — sản phẩm OCOP tiềm năng xuất khẩu.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://shopee.vn/MẬT-ONG-HOA-DỪA-100-NATURAL-HONEY-BA-TIEP-CHAI-NHỰA-250ML-ĐẶC-SẢN-BẾN-TRE-OCOP-3-SAO-i.230798732.56853468551
mat-hoa-dua,product,ben-tre,measurement+named_fact+ocop,Sản phẩm OCOP 4 sao.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://shopee.vn/MẬT-ONG-HOA-DỪA-100-NATURAL-HONEY-BA-TIEP-CHAI-NHỰA-250ML-ĐẶC-SẢN-BẾN-TRE-OCOP-3-SAO-i.230798732.56853468551
mat-hoa-dua,product,ben-tre,named_fact+ocop,"{""ocop_star"": 4, ""schema_type"": ""Product"", ""coords_approximate"": true, ""address"": ""Phường Mỏ Cày, Bến Tre"", ""sub_category"": ""coconut-product""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://shopee.vn/MẬT-ONG-HOA-DỪA-100-NATURAL-HONEY-BA-TIEP-CHAI-NHỰA-250ML-ĐẶC-SẢN-BẾN-TRE-OCOP-3-SAO-i.230798732.56853468551
banh-tet-tra-cuon,product,tra-vinh,named_fact+ocop,"Bánh tét Trà Cuôn Bánh tét nhân thập cẩm nhiều màu từ lá tự nhiên — đặc sản Trà Vinh, đạt OCOP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nhandan.vn/san-pham-ocop-phuc-vu-thi-truong-tet-post936928.html
banh-tet-tra-cuon,product,tra-vinh,named_fact,"Sản phẩm nông nghiệp đặc trưng vùng ĐBSCL, có thể mua tại vườn hoặc chợ địa phương.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nhandan.vn/san-pham-ocop-phuc-vu-thi-truong-tet-post936928.html
banh-tet-tra-cuon,product,tra-vinh,named_fact+ocop,"Bánh tét nhân thập cẩm nhiều màu từ lá tự nhiên — đặc sản Trà Vinh, đạt OCOP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nhandan.vn/san-pham-ocop-phuc-vu-thi-truong-tet-post936928.html
banh-tet-tra-cuon,product,tra-vinh,named_fact,"Sản phẩm nông nghiệp đặc trưng vùng ĐBSCL, có thể mua tại vườn hoặc chợ địa phương.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nhandan.vn/san-pham-ocop-phuc-vu-thi-truong-tet-post936928.html
banh-tet-tra-cuon,product,tra-vinh,measurement+named_fact+ocop,Sản phẩm OCOP 4 sao.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nhandan.vn/san-pham-ocop-phuc-vu-thi-truong-tet-post936928.html
banh-tet-tra-cuon,product,tra-vinh,named_fact+ocop,"học sinh"", ""suggested_duration"": ""1-2 giờ"", ""role"": ""food_asset"", ""ocop_star"": 4, ""coords_approximate"": true, ""schema_type"": ""Product"", ""address"": ""Phường Trà Vinh, Trà Vinh"", ""sub_category"": ""tea""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nhandan.vn/san-pham-ocop-phuc-vu-thi-truong-tet-post936928.html
thu-hoach-dua-mo-cay,experience,ben-tre,named_fact,"Thu hoạch dừa cùng nông dân Mỏ Cày Theo chân nhà vườn hái dừa, lột vỏ, uống nước dừa tươi tại rẫy.",Y,UNVERIFIED,
ngam-binh-minh-co-chien,experience,vinh-long,named_fact,"Ngắm bình minh trên sông Cổ Chiên Dậy sớm ra bến, ngắm mặt trời lên trên dòng Cổ Chiên và làng bè.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/vi/detailnews/?t=ve-vinh-long-ngam-binh-minh-tren-song-co-chien-va-thuong-thuc-cac-mon-ngon-mua-nuoc-noi&id=news_11137
ngam-binh-minh-co-chien,experience,vinh-long,named_fact,"Dậy sớm ra bến, ngắm mặt trời lên trên dòng Cổ Chiên và làng bè.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/vi/detailnews/?t=ve-vinh-long-ngam-binh-minh-tren-song-co-chien-va-thuong-thuc-cac-mon-ngon-mua-nuoc-noi&id=news_11137
ngam-binh-minh-co-chien,experience,vinh-long,hours,"{""thoidiem"": ""5h–6h sáng"", ""coords_approximate"": true, ""schema_type"": ""TouristAttraction"", ""address"": ""Xã An Bình, Vĩnh Long"", ""admission"": ""Miễn phí"", ""sub_category"": ""craft-workshop""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/vi/detailnews/?t=ve-vinh-long-ngam-binh-minh-tren-song-co-chien-va-thuong-thuc-cac-mon-ngon-mua-nuoc-noi&id=news_11137
trai-nghiem-mua-nuoc-noi,experience,vinh-long,named_fact,"Trải nghiệm mùa nước nổi Giăng lưới, hái bông súng, ăn cá linh bông điên điển — chỉ có vào mùa nước.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanktrip.com/en/blogs/du-lich-vn-vinh-long/du-lich-vinh-long-mua-nuoc-noi-va-nhung-trai-nghiem-thu-vi-b7o36mn51
trai-nghiem-mua-nuoc-noi,experience,vinh-long,named_fact,"Giăng lưới, hái bông súng, ăn cá linh bông điên điển — chỉ có vào mùa nước.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanktrip.com/en/blogs/du-lich-vn-vinh-long/du-lich-vinh-long-mua-nuoc-noi-va-nhung-trai-nghiem-thu-vi-b7o36mn51
lang-tau-hu-ky-my-hoa,craft_village,vinh-long,named_fact,Làng tàu hủ ky Mỹ Hòa (TX Bình Minh) chuyên sản xuất tàu hủ ky (phù trúc) thủ công từ đậu nành.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/en/detailnews/?id=news_12037&t=ve-vinh-long-trai-nghiem-mot-so-lang-nghe-truyen-thong-tieu-bieu-cua-tinh-ky-2
lang-tau-hu-ky-my-hoa,craft_village,vinh-long,named_fact,Làng tàu hủ ky Mỹ Hòa (TX Bình Minh) chuyên sản xuất tàu hủ ky (phù trúc) thủ công từ đậu nành.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/en/detailnews/?id=news_12037&t=ve-vinh-long-trai-nghiem-mot-so-lang-nghe-truyen-thong-tieu-bieu-cua-tinh-ky-2
lang-tau-hu-ky-my-hoa,craft_village,vinh-long,hours,"{""hours"": ""5:00–12:00 (sản xuất buổi sáng)"", ""admission"": ""Miễn phí"", ""product"": ""tàu hủ ky, đậu hũ"", ""schema_type"": ""LocalBusiness"", ""address"": ""Phường Cái Vồn, Vĩnh Long"", ""specialty"": ""Tre/trúc"", ""sub_category"": ""pottery""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtourist.vn/en/detailnews/?id=news_12037&t=ve-vinh-long-trai-nghiem-mot-so-lang-nghe-truyen-thong-tieu-bieu-cua-tinh-ky-2
lang-keo-dua-mo-cay,craft_village,ben-tre,named_fact,"Quy trình thủ công: nấu nước cốt dừa với mạch nha, cán mỏng, cắt nhỏ, gói lá dừa.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://tinhte.vn/thread/lang-nghe-keo-dua-ben-tre-va-nhung-dieu-thu-vi.3744492/
lang-keo-dua-mo-cay,craft_village,ben-tre,named_fact,"Quy trình thủ công: nấu nước cốt dừa với mạch nha, cán mỏng, cắt nhỏ, gói lá dừa.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://tinhte.vn/thread/lang-nghe-keo-dua-ben-tre-va-nhung-dieu-thu-vi.3744492/
lang-keo-dua-mo-cay,craft_village,ben-tre,named_fact,xem làm kẹo dừa thủ công.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://tinhte.vn/thread/lang-nghe-keo-dua-ben-tre-va-nhung-dieu-thu-vi.3744492/
lang-keo-dua-mo-cay,craft_village,ben-tre,measurement+hours+named_fact,"{""hours"": ""7:00–17:00"", ""admission"": ""Miễn phí, mua kẹo từ 20.000đ/gói"", ""highlight"": ""xem làm kẹo dừa thủ công"", ""coords_approximate"": true, ""schema_type"": ""LocalBusiness"", ""address"": ""Phường Mỏ Cày, Bến Tre"", ""specialty"": ""Chế biến dừa, Kẹo, Nón"", ""sub_ca...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://tinhte.vn/thread/lang-nghe-keo-dua-ben-tre-va-nhung-dieu-thu-vi.3744492/
chua-phat-ngoc-xa-loi,attraction,vinh-long,measurement,"Chùa Phật Ngọc Xá Lợi Kiến trúc hoành tráng pha trộn phong cách Á–Âu, chánh điện trang nghiêm với tượng Phật vàng cao 24m.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nucuoimekong.com/chua-phat-ngoc-xa-loi-vinh-long
