entity_id,name,type,area,trust_score,verdict,claim_count,source_status,web_result,hallucination_flags,factual_errors,missing_source
vietcombank-chi-nhanh-vinh-long-vinh-long,Vietcombank Chi nhánh Vĩnh Long,facility,vinh-long,63,SUSPECT,2,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_2;phone_format_only_not_live_verified;web_match,0,Y
banh-canh-ben-co-tra-vinh,Bánh Canh Bến Có Trà Vinh,dish,tra-vinh,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_53;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
banh-la-dua-vinh-long,Bánh lá dứa Vĩnh Long,product,vinh-long,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
buffet-nuong-kachu,Buffet Nướng Kachu,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
bun-suong-tra-vinh,Bún Suông Trà Vinh,dish,tra-vinh,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_74;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
canh-dong-dien-gio-ngoai-khoi-ba-dong,Cánh đồng điện gió ngoài khơi Ba Động,attraction,tra-vinh,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_53;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
canh-dong-dieu-tra-vinh,Cánh đồng diều Trà Vinh,nature,tra-vinh,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_53;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
cau-lac-bo-don-ca-tai-tu-huyen-long-ho,Câu lạc bộ đờn ca tài tử huyện Long Hồ,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
cau-lac-bo-don-ca-tai-tu-huyen-mang-thit,Câu lạc bộ đờn ca tài tử huyện Mang Thít,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
cau-lac-bo-don-ca-tai-tu-huyen-tra-on,Câu lạc bộ đờn ca tài tử huyện Trà Ôn,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
cau-lac-bo-don-ca-tai-tu-thi-xa-binh-minh,Câu lạc bộ đờn ca tài tử thị xã Bình Minh,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
cau-lac-bo-don-ca-tai-tu-tinh-vinh-long,Câu lạc bộ đờn ca tài tử tỉnh Vĩnh Long,experience,vinh-long,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
cau-lac-bo-don-ca-tai-tu-truong-xay-dung-mien-tay,Câu lạc bộ đờn ca tài tử Trường Xây dựng miền Tây,experience,vinh-long,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
cho-noi-tra-on-dc,Chợ Nổi Trà Ôn,attraction,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
chua-ba-thien-hau-tra-vinh,Chùa Bà Thiên Hậu Trà Vinh,attraction,tra-vinh,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_53;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
chua-gia-kiet,Chùa Gia Kiết,attraction,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
chua-khmer-vinh-long,Chùa Khmer Vĩnh Long,attraction,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
chua-ky-son-khmer-loan-my,Chùa Kỳ Sơn Khmer Loan Mỹ,history,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
co-so-san-xuat-peace-farm,Cơ sở sản xuất Peace Farm,experience,vinh-long,64,SUSPECT,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_4;web_match,0,N
com-nieu-nam-bo,Cơm Niêu Nam Bộ,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
cong-ty-tnhh-du-lich-sinh-thai-bao-duyen,Công ty TNHH Du lịch Sinh thái Bảo Duyên,organization,ben-tre,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_80;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
cu-lao-an-binh,Cù lao An Bình,nature,vinh-long,64,SUSPECT,9,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_9;web_match,0,N
cu-lao-may-tra-on,Cù Lao Mây Trà Ôn,nature,vinh-long,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
du-lich-sinh-thai-sala,Du lịch sinh thái Sala,attraction,vinh-long,64,SUSPECT,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_4;web_match,0,N
du-lich-vuon-chu-7-gat,Du lịch vườn chú 7 Gắt,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
dua-sap,Dừa sáp,product,tra-vinh,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_74;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
hoi-cho-lua-gao-va-xuc-tien-thuong-mai-du-lich,Hội chợ Lúa gạo và xúc tiến Thương mại - Du lịch,event,tra-vinh,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_74;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
hotel-phuoc-thinh,Hotel Phước Thịnh,accommodation,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
khach-san-hoang-khiem,Khách Sạn Hoàng Khiêm,accommodation,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
khach-san-hong-phuong,Khách sạn Hồng Phượng,accommodation,vinh-long,64,SUSPECT,4,TIER1_2,AMBIGUOUS,large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_4;phone_format_only_not_live_verified,0,N
khu-du-lich-s-mo-farm-cuu-long,Khu du lịch S'Mo Farm Cửu Long,attraction,vinh-long,64,SUSPECT,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_4;web_match,0,N
khu-du-lich-sinh-thai-huynh-kha,Khu du lịch sinh thái Huỳnh Kha,nature,tra-vinh,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_74;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
khu-du-lich-sinh-thai-miet-vuon-vinh-sang,Khu du lịch sinh thái miệt vườn Vinh Sang,attraction,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
khu-sinh-thai-nha-xua-long-ho,Khu Sinh Thái Nhà Xưa Long Hồ,experience,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
lang-banh-trang-giay-tuong-loc,Làng Bánh Tráng Giấy Tường Lộc,craft_village,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
lang-banh-trang-tra-on,Làng Bánh Tráng Trà Ôn,craft_village,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
lang-det-chieu-cu-lao-dai,Làng Dệt Chiếu Cù Lao Dài,craft_village,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
lang-nghe-gom-do-mang-thit,Làng nghề gốm đỏ Mang Thít,craft_village,vinh-long,64,SUSPECT,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_4;web_match,0,N
lang-van-hoa-du-lich-khmer-tra-vinh,Làng Văn hóa - Du lịch Khmer Trà Vinh,attraction,tra-vinh,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_53;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
nha-co-cau-ke,Nhà cổ Cầu Kè,history,tra-vinh,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_53;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
nha-gom-tu-buoi,Nhà gốm Tư Bưởi,craft_village,vinh-long,64,SUSPECT,6,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_6;web_match,0,N
nha-hang-thien-tan,Nhà hàng Thiên Tân,restaurant,vinh-long,64,SUSPECT,4,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_4;web_match,0,N
peace-farm,Peace Farm,experience,vinh-long,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
pho-an-vat-bo-ke,Phố Ăn Vặt Bờ Kè,attraction,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
quan-buffet-lau-nuong-kachu,Quán Buffet lẩu nướng Kachu,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
quan-lau-ga-noi-nha-san,Quán Lẩu Gà Nòi Nhà Sàn,experience,vinh-long,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
quan-lau-tai-co,Quán Lẩu Tài Có,experience,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
quan-met-bun-dau-mam-tom,Quán Mẹt – Bún Đậu Mắm Tôm,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
quan-pho-91,Quán Phở 91,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
quan-tan-tan,Quán Tân Tân,experience,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
song-long-binh,Sông Long Bình,nature,tra-vinh,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_53;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
thanh-tra,Thanh trà,product,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
vo-van-kiet,Võ Văn Kiệt,person,vinh-long,64,SUSPECT,3,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,N
vuon-trai-cay-6-tan,Vườn trái cây 6 Tấn,attraction,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
vuon-trai-cay-be-sau,Vườn trái cây Bé Sáu,attraction,vinh-long,64,SUSPECT,2,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_89;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,N
vuon-trai-cay-tam-loc,Vườn trái cây Tám Lộc,attraction,vinh-long,64,SUSPECT,1,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,N
xoai-cat-num-vung-liem,Xoài Cát Núm Vũng Liêm,product,vinh-long,64,SUSPECT,5,INDEPENDENT_LOW,MATCH,source_not_tier1_2;large_coordinate_cluster_255;approximate_coordinates;missing_images;unverified_claims_5;web_match,0,N
cha-lua-thanh-cong,Chả lụa Thành Công,product,vinh-long,65,PARTIAL,4,SELF_ONLY,MISMATCH,self_reference_only;approximate_coordinates;missing_images;unverified_claims_4;web_mismatch_false_positive_manual_review,0,Y
dua-hau-tan-hung-ocop,Dưa hấu Tân Hưng (OCOP),product,vinh-long,65,PARTIAL,4,SELF_ONLY,MISMATCH,self_reference_only;missing_images;unverified_claims_4;mentions_outside_area:hcm;web_mismatch_false_positive_manual_review,0,Y
homestay-con-ba-tu,Homestay Cồn Bà Tư,accommodation,ben-tre,65,PARTIAL,2,SELF_ONLY,MISMATCH,self_reference_only;approximate_coordinates;missing_images;unverified_claims_2;web_mismatch_false_positive_manual_review,0,Y
p-tam-binh,Phường Tam Bình,place,vinh-long,65,PARTIAL,0,NO_URL,AMBIGUOUS,source_without_url;approximate_coordinates;missing_images,0,Y
p-tra-on,Phường Trà Ôn,place,vinh-long,65,PARTIAL,0,NO_URL,AMBIGUOUS,source_without_url;approximate_coordinates;missing_images,0,Y
somo-farm-cuu-long,Somo Farm Cửu Long - lưu trú sinh thái,accommodation,vinh-long,65,PARTIAL,5,SELF_ONLY,MISMATCH,self_reference_only;approximate_coordinates;missing_images;unverified_claims_5;web_mismatch_false_positive_manual_review,0,Y
xa-tra-con,Xã Trà Côn,place,vinh-long,65,PARTIAL,0,NO_URL,AMBIGUOUS,source_without_url;approximate_coordinates;missing_images,0,Y
am-thuc-ngo-dong-ben-tre,Ẩm Thực Ngô Đồng,restaurant,ben-tre,66,PARTIAL,3,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,Y
an-vat-kimoochi-tra-vinh,Ăn Vặt Kimoochi,attraction,tra-vinh,66,PARTIAL,4,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_4;web_match,0,Y
banh-mi-co-sau-gan-truong-ai-hoc-tra-vinh-tra-vinh,Bánh mì Cô Sáu gần Trường Đại học Trà Vinh,restaurant,tra-vinh,66,PARTIAL,4,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_4;web_match,0,Y
banh-uot-banh-beo-cho-vung-liem-vinh-long,Bánh Ướt – Bánh Bèo Chợ Vũng Liêm,restaurant,vinh-long,66,PARTIAL,2,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,Y
banh-xeo-mien-tay,Bánh xèo miền Tây,dish,vinh-long,66,PARTIAL,2,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,Y
ben-pha-tan-phu-chau-thanh-ben-tre,Bến phà Tân Phú (Châu Thành),facility,ben-tre,66,PARTIAL,7,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_7;web_match,0,Y
ben-tau-du-lich-tp-ben-tre-ben-tre,Bến tàu Du lịch TP. Bến Tre,facility,ben-tre,66,PARTIAL,9,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_9;web_match,0,Y
ben-tre-tong-tai-romantic-2day-001,Bến Tre 2N1Đ – Tổng tài đưa nữ chính về miền Tây,itinerary,ben-tre,66,PARTIAL,14,NO_URL,MATCH,"source_without_url;missing_images;unverified_claims_14;mentions_outside_area:hcm,tien-giang;web_match",0,Y
ben-xe-ba-tri-ben-tre,Bến xe Ba Tri,facility,ben-tre,66,PARTIAL,3,NO_URL,MATCH,source_without_url;missing_images;unverified_claims_3;mentions_outside_area:hcm;web_match,0,Y
ben-xe-mo-cay-nam-ben-tre,Bến xe Mỏ Cày Nam,facility,ben-tre,66,PARTIAL,4,NO_URL,MATCH,source_without_url;missing_images;unverified_claims_4;mentions_outside_area:hcm;web_match,0,Y
ben-xe-tra-cu-tra-vinh,Bến xe Trà Cú,facility,tra-vinh,66,PARTIAL,9,NO_URL,MATCH,source_without_url;missing_images;unverified_claims_9;mentions_outside_area:hcm;web_match,0,Y
ben-xe-tra-vinh-ben-xe-trung-tam-tra-vinh,Bến xe Trà Vinh (Bến xe trung tâm),facility,tra-vinh,66,PARTIAL,10,NO_URL,MATCH,"source_without_url;missing_images;unverified_claims_10;mentions_outside_area:bac-lieu,ca-mau,can-tho;web_match",0,Y
ben-xe-vinh-long-trung-tam-vinh-long,Bến xe Vĩnh Long (Trung tâm),facility,vinh-long,66,PARTIAL,7,NO_URL,MATCH,"source_without_url;missing_images;unverified_claims_7;mentions_outside_area:an-giang,bac-lieu,can-tho;web_match",0,Y
ben-xe-vung-liem-vinh-long,Bến Xe Vũng Liêm,facility,vinh-long,66,PARTIAL,9,NO_URL,MATCH,"source_without_url;missing_images;unverified_claims_9;mentions_outside_area:can-tho,hcm;web_match",0,Y
brownie-coffee-and-tea,Brownie Coffee And Tea,cafe,vinh-long,66,PARTIAL,3,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,Y
bun-bo-co-tam-cho-ben-tre-ben-tre,Bún bò Cô Tám chợ Bến Tre,dish,ben-tre,66,PARTIAL,2,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_2;web_match,0,Y
bun-nuoc-leo-tra-vinh,Bún nước lèo Trà Vinh,dish,tra-vinh,66,PARTIAL,3,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,Y
ca-phe-vuon-dua-tra-vinh,Cà phê Vườn Dừa - Trà Vinh,cafe,tra-vinh,66,PARTIAL,1,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,Y
cam-sanh-tam-binh,Cam sành Tam Bình,product,vinh-long,66,PARTIAL,9,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_9;web_match,0,Y
can-cu-cach-mang-cai-ngang-vinh-long,Khu Di tích Lịch sử Căn cứ Cách mạng Cái Ngang,history,vinh-long,66,PARTIAL,3,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_3;web_match,0,Y
can-cu-tinh-uy-ben-tre-rung-la-thanh-phu,Khu di tích lịch sử Căn cứ Tỉnh ủy Bến Tre (Rừng lá Thạnh Phú),history,ben-tre,66,PARTIAL,2,NO_URL,MATCH,source_without_url;missing_images;unverified_claims_2;mentions_outside_area:ca-mau;web_match,0,Y
can-tho-hotel-transit,Khách sạn Sài Gòn - Vĩnh Long,accommodation,vinh-long,66,PARTIAL,3,NO_URL,MATCH,source_without_url;missing_images;unverified_claims_3;mentions_outside_area:hcm;web_match,0,Y
cau-my-thuan,Cầu Mỹ Thuận,attraction,vinh-long,66,PARTIAL,4,NO_URL,MATCH,source_without_url;missing_images;unverified_claims_4;mentions_outside_area:tien-giang;web_match,0,Y
chao-am-cho-chau-thanh-tra-vinh,Cháo Ám chợ Châu Thành,restaurant,tra-vinh,66,PARTIAL,5,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_5;web_match,0,Y
che-buoi-vinh-long,Chè bưởi Vĩnh Long,dish,vinh-long,66,PARTIAL,1,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_1;web_match,0,Y
cho-vinh-long-cho-trung-tam-vinh-long,Chợ Vĩnh Long (Chợ Trung Tâm),facility,vinh-long,66,PARTIAL,4,NO_URL,MATCH,source_without_url;missing_images;unverified_claims_4;mentions_outside_area:hcm;web_match,0,Y
chua-nodol-tra-vinh,Chùa Nodol (Wat Nô Đôl),attraction,tra-vinh,66,PARTIAL,5,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_5;web_match,0,Y
com-ga-xoi-mo-5-vi-ben-tre,Cơm Gà Xối Mỡ 5 Vị,dish,ben-tre,66,PARTIAL,6,NO_URL,MATCH,source_without_url;approximate_coordinates;missing_images;unverified_claims_6;web_match,0,Y
